Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion,Revenue,Month,Year,Quarter,Weekday,Month_Name
2023-09-23,313,15,Product_38,Electronics,4,36.46,Asia,145.84,2023-09,2023,3,Saturday,September
2024-09-05,345,36,Product_13,Books,1,29.27,Asia,29.27,2024-09,2024,3,Thursday,September
2024-08-22,525,41,Product_27,Toys,1,38.37,Europe,38.37,2024-08,2024,3,Thursday,August
2024-01-12,105,50,Product_35,Clothing,1,53.28,South America,53.28,2024-01,2024,1,Friday,January
2024-02-08,279,12,Product_41,Home & Garden,1,25.06,North America,25.06,2024-02,2024,1,Thursday,February
2024-09-08,570,21,Product_48,Electronics,1,35.41,North America,35.41,2024-09,2024,3,Sunday,September
2024-04-14,111,39,Product_31,Books,1,14.97,Asia,14.97,2024-04,2024,2,Sunday,April
2024-10-28,274,39,Product_42,Sports,3,25.54,Africa,76.62,2024-10,2024,4,Monday,October
2023-04-20,488,28,Product_41,Beauty,1,76.3,Europe,76.3,2023-04,2023,2,Thursday,April
2023-11-09,802,3,Product_24,Toys,1,70.01,Oceania,70.01,2023-11,2023,4,Thursday,November
2024-07-06,196,3,Product_19,Books,1,42.65,Asia,42.65,2024-07,2024,3,Saturday,July
2023-02-13,743,32,Product_42,Sports,2,16.97,Oceania,33.94,2023-02,2023,1,Monday,February
2023-09-09,889,45,Product_19,Electronics,2,74.06,Europe,148.12,2023-09,2023,3,Saturday,September
2023-09-05,176,30,Product_36,Clothing,1,155.98,North America,155.98,2023-09,2023,3,Tuesday,September
2023-05-13,802,25,Product_24,Sports,1,83.46,Oceania,83.46,2023-05,2023,2,Saturday,May
2023-04-19,139,36,Product_9,Home & Garden,2,61.52,North America,123.04,2023-04,2023,2,Wednesday,April
2024-12-12,55,25,Product_48,Beauty,1,62.26,South America,62.26,2024-12,2024,4,Thursday,December
2024-09-16,777,32,Product_36,Books,1,80.23,Oceania,80.23,2024-09,2024,3,Monday,September
2024-01-06,516,1,Product_45,Books,3,74.72,Africa,224.16,2024-01,2024,1,Saturday,January
2023-09-21,291,5,Product_13,Sports,2,21.42,Oceania,42.84,2023-09,2023,3,Thursday,September
2023-07-27,373,32,Product_32,Books,2,33.51,Africa,67.02,2023-07,2023,3,Thursday,July
2024-09-29,762,8,Product_20,Electronics,2,15.23,North America,30.46,2024-09,2024,3,Sunday,September
2023-12-22,692,37,Product_40,Home & Garden,4,61.74,North America,246.96,2023-12,2023,4,Friday,December
2023-04-25,357,12,Product_18,Clothing,1,78.34,South America,78.34,2023-04,2023,2,Tuesday,April
2024-03-31,254,33,Product_14,Sports,2,69.26,Oceania,138.52,2024-03,2024,1,Sunday,March
2023-03-30,53,30,Product_26,Beauty,1,5.34,Europe,5.34,2023-03,2023,1,Thursday,March
2024-04-19,381,32,Product_6,Sports,1,38.88,Africa,38.88,2024-04,2024,2,Friday,April
2024-10-07,916,50,Product_6,Home & Garden,1,68.97,Oceania,68.97,2024-10,2024,4,Monday,October
2024-03-24,652,6,Product_14,Books,2,66.65,South America,133.3,2024-03,2024,1,Sunday,March
2023-04-01,596,36,Product_5,Toys,1,18.7,Africa,18.7,2023-04,2023,2,Saturday,April
2023-04-18,316,25,Product_36,Beauty,2,96.08,North America,192.16,2023-04,2023,2,Tuesday,April
2024-12-24,93,2,Product_46,Books,4,23.48,North America,93.92,2024-12,2024,4,Tuesday,December
2023-05-29,227,35,Product_35,Home & Garden,1,53.69,North America,53.69,2023-05,2023,2,Monday,May
2024-03-18,793,5,Product_26,Home & Garden,1,69.82,South America,69.82,2024-03,2024,1,Monday,March
2023-11-24,887,2,Product_44,Toys,1,14.82,North America,14.82,2023-11,2023,4,Friday,November
2023-01-20,338,25,Product_50,Toys,1,0.83,South America,0.83,2023-01,2023,1,Friday,January
2024-07-11,352,26,Product_38,Toys,2,68.56,Europe,137.12,2024-07,2024,3,Thursday,July
2023-05-22,205,20,Product_24,Clothing,1,49.78459523809524,Europe,49.78459523809524,2023-05,2023,2,Monday,May
2023-05-17,18,23,Product_12,Books,3,43.48,Oceania,130.44,2023-05,2023,2,Wednesday,May
2024-01-23,734,41,Product_5,Toys,1,2.26,South America,2.26,2024-01,2024,1,Tuesday,January
2024-02-05,528,17,Product_47,Clothing,1,86.27,Asia,86.27,2024-02,2024,1,Monday,February
2023-02-04,677,48,Product_50,Beauty,5,56.8,Europe,284.0,2023-02,2023,1,Saturday,February
2024-06-17,102,7,Product_4,Home & Garden,2,22.39,Asia,44.78,2024-06,2024,2,Monday,June
2023-07-16,609,40,Product_35,Sports,4,38.55,North America,154.2,2023-07,2023,3,Sunday,July
2024-07-27,370,17,Product_39,Beauty,2,46.45,Asia,92.9,2024-07,2024,3,Saturday,July
2023-09-27,363,3,Product_28,Books,1,62.87,Africa,62.87,2023-09,2023,3,Wednesday,September
2024-01-21,295,11,Product_43,Toys,4,62.19,Africa,248.76,2024-01,2024,1,Sunday,January
2023-08-18,878,25,Product_29,Books,2,9.39,Asia,18.78,2023-08,2023,3,Friday,August
2024-03-26,107,47,Product_43,Books,1,17.13,Europe,17.13,2024-03,2024,1,Tuesday,March
2023-08-08,332,42,Product_38,Home & Garden,2,12.64,North America,25.28,2023-08,2023,3,Tuesday,August
2023-01-01,953,35,Product_14,Toys,3,32.36,Oceania,97.08,2023-01,2023,1,Sunday,January
2024-11-01,339,28,Product_25,Electronics,4,55.53,North America,222.12,2024-11,2024,4,Friday,November
2023-10-20,120,20,Product_18,Electronics,1,80.35,Europe,80.35,2023-10,2023,4,Friday,October
2023-06-20,542,17,Product_44,Beauty,2,30.18,South America,60.36,2023-06,2023,2,Tuesday,June
2024-08-18,213,10,Product_24,Toys,1,75.43,Oceania,75.43,2024-08,2024,3,Sunday,August
2024-06-08,540,17,Product_6,Clothing,1,6.62,Asia,6.62,2024-06,2024,2,Saturday,June
2023-06-03,944,44,Product_47,Home & Garden,3,40.99,South America,122.97,2023-06,2023,2,Saturday,June
2023-02-26,885,23,Product_23,Clothing,1,49.78459523809524,Africa,49.78459523809524,2023-02,2023,1,Sunday,February
2023-02-26,462,25,Product_18,Clothing,1,26.84,Oceania,26.84,2023-02,2023,1,Sunday,February
2024-06-10,230,12,Product_17,Clothing,3,5.54,South America,16.62,2024-06,2024,2,Monday,June
2023-06-09,571,22,Product_22,Sports,1,27.33,South America,27.33,2023-06,2023,2,Friday,June
2024-06-08,453,38,Product_18,Electronics,2,98.71,Asia,197.42,2024-06,2024,2,Saturday,June
2024-01-25,445,10,Product_16,Toys,2,14.53,Oceania,29.06,2024-01,2024,1,Thursday,January
2024-06-15,371,8,Product_8,Toys,1,38.04,Asia,38.04,2024-06,2024,2,Saturday,June
2024-08-26,469,23,Product_29,Electronics,1,32.84,Africa,32.84,2024-08,2024,3,Monday,August
2024-08-08,423,20,Product_38,Clothing,1,83.97,Asia,83.97,2024-08,2024,3,Thursday,August
2024-05-28,651,46,Product_41,Sports,4,46.37,Asia,185.48,2024-05,2024,2,Tuesday,May
2024-08-11,800,36,Product_2,Sports,3,63.35,Europe,190.05,2024-08,2024,3,Sunday,August
2024-07-17,484,27,Product_27,Beauty,1,10.64,South America,10.64,2024-07,2024,3,Wednesday,July
2023-01-08,732,4,Product_31,Clothing,1,27.52,Oceania,27.52,2023-01,2023,1,Sunday,January
2024-03-07,396,41,Product_35,Sports,2,43.66,Oceania,87.32,2024-03,2024,1,Thursday,March
2024-05-10,315,35,Product_42,Electronics,1,20.77,South America,20.77,2024-05,2024,2,Friday,May
2023-06-21,577,25,Product_10,Clothing,1,53.29,Europe,53.29,2023-06,2023,2,Wednesday,June
2024-06-04,87,38,Product_23,Toys,4,22.54,Europe,90.16,2024-06,2024,2,Tuesday,June
2023-10-28,291,45,Product_26,Home & Garden,2,37.52,Oceania,75.04,2023-10,2023,4,Saturday,October
2023-12-14,80,32,Product_23,Beauty,6,34.2,Europe,205.20000000000002,2023-12,2023,4,Thursday,December
2023-05-07,900,8,Product_33,Toys,1,101.25,Asia,101.25,2023-05,2023,2,Sunday,May
2024-07-17,613,5,Product_20,Toys,1,26.28,Africa,26.28,2024-07,2024,3,Wednesday,July
2023-04-04,914,16,Product_45,Clothing,1,57.41,Asia,57.41,2023-04,2023,2,Tuesday,April
2024-06-09,185,45,Product_48,Toys,2,50.95,North America,101.9,2024-06,2024,2,Sunday,June
2023-12-05,819,2,Product_4,Sports,1,11.94,Asia,11.94,2023-12,2023,4,Tuesday,December
2023-01-26,28,44,Product_19,Sports,3,44.09,Oceania,132.27,2023-01,2023,1,Thursday,January
2024-06-21,575,28,Product_17,Sports,1,3.77,Oceania,3.77,2024-06,2024,2,Friday,June
2024-12-23,481,30,Product_6,Home & Garden,1,49.78459523809524,Oceania,49.78459523809524,2024-12,2024,4,Monday,December
2023-06-12,538,23,Product_37,Books,2,96.6,Europe,193.2,2023-06,2023,2,Monday,June
2024-12-04,222,19,Product_45,Clothing,1,175.75,Oceania,175.75,2024-12,2024,4,Wednesday,December
2023-04-14,497,44,Product_50,Electronics,1,26.79,Africa,26.79,2023-04,2023,2,Friday,April
2023-07-09,273,36,Product_45,Clothing,2,12.25,South America,24.5,2023-07,2023,3,Sunday,July
2023-06-15,314,6,Product_26,Beauty,1,77.18,Europe,77.18,2023-06,2023,2,Thursday,June
2024-03-24,106,23,Product_29,Electronics,4,71.56,South America,286.24,2024-03,2024,1,Sunday,March
2023-04-20,459,5,Product_19,Clothing,1,6.68,Africa,6.68,2023-04,2023,2,Thursday,April
2024-03-27,712,41,Product_11,Electronics,2,38.81,Africa,77.62,2024-03,2024,1,Wednesday,March
2024-12-27,172,36,Product_34,Clothing,1,13.85,North America,13.85,2024-12,2024,4,Friday,December
2023-07-29,918,30,Product_11,Home & Garden,5,29.03,Africa,145.15,2023-07,2023,3,Saturday,July
2024-03-25,704,23,Product_4,Beauty,4,24.03,Oceania,96.12,2024-03,2024,1,Monday,March
2024-05-06,618,39,Product_7,Toys,2,57.88,South America,115.76,2024-05,2024,2,Monday,May
2024-05-22,933,5,Product_38,Toys,1,18.94,Africa,18.94,2024-05,2024,2,Wednesday,May
2024-09-03,70,15,Product_11,Clothing,4,16.32,Africa,65.28,2024-09,2024,3,Tuesday,September
2023-08-06,898,36,Product_27,Sports,2,16.88,Asia,33.76,2023-08,2023,3,Sunday,August
2023-11-21,633,30,Product_7,Beauty,1,53.28,Asia,53.28,2023-11,2023,4,Tuesday,November
2023-04-28,960,30,Product_42,Sports,1,49.78459523809524,Africa,49.78459523809524,2023-04,2023,2,Friday,April
2024-08-09,880,39,Product_27,Clothing,4,32.8,South America,131.2,2024-08,2024,3,Friday,August
2023-06-22,757,22,Product_22,Books,1,25.1,Europe,25.1,2023-06,2023,2,Thursday,June
2023-09-05,191,28,Product_42,Clothing,1,2.12,Africa,2.12,2023-09,2023,3,Tuesday,September
2023-06-25,203,43,Product_14,Books,1,36.52,Africa,36.52,2023-06,2023,2,Sunday,June
2023-12-11,92,37,Product_32,Home & Garden,1,68.23,Africa,68.23,2023-12,2023,4,Monday,December
2024-05-25,133,13,Product_45,Electronics,2,67.52,Asia,135.04,2024-05,2024,2,Saturday,May
2023-10-06,811,10,Product_20,Beauty,1,62.02,South America,62.02,2023-10,2023,4,Friday,October
2023-10-07,914,17,Product_43,Sports,1,84.86,North America,84.86,2023-10,2023,4,Saturday,October
2024-09-18,772,31,Product_26,Sports,1,19.68,North America,19.68,2024-09,2024,3,Wednesday,September
2024-10-25,37,43,Product_4,Books,1,156.31,Asia,156.31,2024-10,2024,4,Friday,October
2023-01-09,745,24,Product_39,Electronics,1,41.86,Asia,41.86,2023-01,2023,1,Monday,January
2023-06-26,41,45,Product_3,Clothing,1,13.57,Europe,13.57,2023-06,2023,2,Monday,June
2024-09-27,134,16,Product_40,Clothing,1,79.16,North America,79.16,2024-09,2024,3,Friday,September
2024-05-10,669,27,Product_14,Toys,3,69.66,North America,208.98,2024-05,2024,2,Friday,May
2023-10-27,181,27,Product_34,Books,4,14.72,South America,58.88,2023-10,2023,4,Friday,October
2023-03-30,727,39,Product_9,Clothing,4,20.29,North America,81.16,2023-03,2023,1,Thursday,March
2023-10-16,14,3,Product_6,Books,1,57.3,South America,57.3,2023-10,2023,4,Monday,October
2023-03-15,522,48,Product_14,Electronics,1,21.94,South America,21.94,2023-03,2023,1,Wednesday,March
2024-04-14,466,15,Product_17,Clothing,1,31.28,Europe,31.28,2024-04,2024,2,Sunday,April
2023-08-01,256,37,Product_48,Sports,1,30.66,North America,30.66,2023-08,2023,3,Tuesday,August
2023-08-22,597,41,Product_20,Books,5,44.26,South America,221.29999999999998,2023-08,2023,3,Tuesday,August
2024-07-23,722,13,Product_1,Clothing,1,36.5,Oceania,36.5,2024-07,2024,3,Tuesday,July
2024-08-17,607,33,Product_28,Clothing,1,57.33,Oceania,57.33,2024-08,2024,3,Saturday,August
2024-09-13,565,27,Product_35,Sports,2,20.41,Europe,40.82,2024-09,2024,3,Friday,September
2024-05-16,663,39,Product_5,Books,2,49.78,Asia,99.56,2024-05,2024,2,Thursday,May
2023-08-12,31,45,Product_36,Books,2,87.58,Asia,175.16,2023-08,2023,3,Saturday,August
2024-08-17,257,45,Product_35,Sports,2,45.65,Africa,91.3,2024-08,2024,3,Saturday,August
2023-12-07,801,31,Product_22,Books,3,26.75,Oceania,80.25,2023-12,2023,4,Thursday,December
2024-02-13,367,23,Product_37,Toys,2,34.05,South America,68.1,2024-02,2024,1,Tuesday,February
2024-11-09,330,34,Product_26,Home & Garden,4,28.86,Oceania,115.44,2024-11,2024,4,Saturday,November
2024-04-24,57,8,Product_33,Clothing,5,11.31,Europe,56.550000000000004,2024-04,2024,2,Wednesday,April
2024-05-23,103,10,Product_20,Home & Garden,1,13.23,Europe,13.23,2024-05,2024,2,Thursday,May
2023-05-22,161,9,Product_19,Beauty,1,52.4,Asia,52.4,2023-05,2023,2,Monday,May
2024-04-05,978,10,Product_17,Books,1,13.54,Asia,13.54,2024-04,2024,2,Friday,April
2023-07-01,436,34,Product_40,Electronics,1,157.68,Africa,157.68,2023-07,2023,3,Saturday,July
2024-10-26,332,29,Product_27,Clothing,3,12.71,Africa,38.13,2024-10,2024,4,Saturday,October
2023-09-07,738,9,Product_32,Clothing,2,68.81,Africa,137.62,2023-09,2023,3,Thursday,September
2023-11-29,759,34,Product_1,Sports,4,27.0,Europe,108.0,2023-11,2023,4,Wednesday,November
2024-07-28,66,4,Product_23,Toys,6,21.39,Africa,128.34,2024-07,2024,3,Sunday,July
2024-08-13,58,25,Product_18,Toys,2,10.25,Africa,20.5,2024-08,2024,3,Tuesday,August
2023-08-19,809,32,Product_41,Electronics,2,68.12,Europe,136.24,2023-08,2023,3,Saturday,August
2024-05-15,225,45,Product_46,Beauty,1,5.06,Oceania,5.06,2024-05,2024,2,Wednesday,May
2023-08-17,442,29,Product_31,Clothing,3,8.71,Africa,26.130000000000003,2023-08,2023,3,Thursday,August
2024-04-12,209,23,Product_20,Beauty,1,14.22,Asia,14.22,2024-04,2024,2,Friday,April
2024-08-05,496,47,Product_37,Electronics,1,30.55,South America,30.55,2024-08,2024,3,Monday,August
2023-07-18,201,29,Product_22,Sports,2,10.44,North America,20.88,2023-07,2023,3,Tuesday,July
2023-03-16,476,17,Product_33,Books,4,33.23,Europe,132.92,2023-03,2023,1,Thursday,March
2024-02-21,770,44,Product_25,Toys,1,25.98,South America,25.98,2024-02,2024,1,Wednesday,February
2024-12-31,203,38,Product_9,Sports,1,176.96,Africa,176.96,2024-12,2024,4,Tuesday,December
2023-02-23,411,18,Product_48,Toys,2,18.34,Europe,36.68,2023-02,2023,1,Thursday,February
2023-01-06,489,45,Product_24,Beauty,2,51.61,Europe,103.22,2023-01,2023,1,Friday,January
2024-10-19,26,4,Product_41,Books,1,89.09,South America,89.09,2024-10,2024,4,Saturday,October
2023-05-15,498,44,Product_24,Beauty,3,17.0,North America,51.0,2023-05,2023,2,Monday,May
2024-08-24,999,31,Product_40,Clothing,1,33.78,Oceania,33.78,2024-08,2024,3,Saturday,August
2024-09-28,855,16,Product_27,Electronics,2,33.41,South America,66.82,2024-09,2024,3,Saturday,September
2024-11-16,622,15,Product_17,Toys,3,65.33,Asia,195.99,2024-11,2024,4,Saturday,November
2024-08-24,804,21,Product_48,Electronics,1,98.28,Europe,98.28,2024-08,2024,3,Saturday,August
2023-07-03,138,46,Product_2,Clothing,1,92.77,Africa,92.77,2023-07,2023,3,Monday,July
2024-10-01,695,5,Product_9,Beauty,2,13.54,Oceania,27.08,2024-10,2024,4,Tuesday,October
2024-09-08,51,27,Product_21,Toys,1,96.15,Asia,96.15,2024-09,2024,3,Sunday,September
2024-08-03,415,46,Product_15,Clothing,1,116.34,South America,116.34,2024-08,2024,3,Saturday,August
2024-03-21,718,5,Product_18,Toys,2,22.42,North America,44.84,2024-03,2024,1,Thursday,March
2024-08-24,277,33,Product_37,Toys,1,95.59,North America,95.59,2024-08,2024,3,Saturday,August
2024-08-12,460,15,Product_47,Clothing,3,30.77,Africa,92.31,2024-08,2024,3,Monday,August
2023-11-09,629,50,Product_40,Sports,1,35.16,Oceania,35.16,2023-11,2023,4,Thursday,November
2023-10-08,309,4,Product_26,Home & Garden,2,70.12,Europe,140.24,2023-10,2023,4,Sunday,October
2023-09-06,431,16,Product_14,Home & Garden,3,53.54,North America,160.62,2023-09,2023,3,Wednesday,September
2024-06-10,915,36,Product_26,Home & Garden,3,76.46,South America,229.38,2024-06,2024,2,Monday,June
2023-05-13,669,32,Product_3,Electronics,1,35.98,Africa,35.98,2023-05,2023,2,Saturday,May
2023-10-24,13,32,Product_26,Electronics,2,23.41,Africa,46.82,2023-10,2023,4,Tuesday,October
2024-02-17,12,5,Product_50,Home & Garden,3,97.04,Africa,291.12,2024-02,2024,1,Saturday,February
2023-10-12,438,35,Product_41,Books,1,45.12,Africa,45.12,2023-10,2023,4,Thursday,October
2023-02-25,326,30,Product_22,Home & Garden,2,38.49,Africa,76.98,2023-02,2023,1,Saturday,February
2023-01-31,588,23,Product_49,Clothing,2,45.78,Africa,91.56,2023-01,2023,1,Tuesday,January
2023-10-14,435,1,Product_10,Books,2,9.29,Africa,18.58,2023-10,2023,4,Saturday,October
2023-06-22,287,44,Product_12,Sports,2,16.81,Asia,33.62,2023-06,2023,2,Thursday,June
2023-08-16,664,50,Product_19,Toys,2,82.89,South America,165.78,2023-08,2023,3,Wednesday,August
2024-12-06,638,40,Product_32,Clothing,1,189.1,North America,189.1,2024-12,2024,4,Friday,December
2024-02-07,80,38,Product_20,Books,3,45.06,Europe,135.18,2024-02,2024,1,Wednesday,February
2024-12-09,287,18,Product_34,Beauty,6,28.44,Africa,170.64000000000001,2024-12,2024,4,Monday,December
2024-04-07,650,12,Product_38,Electronics,2,75.81,Asia,151.62,2024-04,2024,2,Sunday,April
2023-04-03,302,46,Product_10,Home & Garden,1,49.78459523809524,South America,49.78459523809524,2023-04,2023,2,Monday,April
2023-03-25,425,5,Product_17,Sports,1,63.65,Africa,63.65,2023-03,2023,1,Saturday,March
2024-05-17,319,36,Product_45,Sports,3,39.02,Africa,117.06,2024-05,2024,2,Friday,May
2024-02-09,613,19,Product_12,Sports,1,161.92,Oceania,161.92,2024-02,2024,1,Friday,February
2024-02-07,42,28,Product_47,Electronics,2,38.37,Africa,76.74,2024-02,2024,1,Wednesday,February
2024-10-04,75,47,Product_40,Books,3,59.6,South America,178.8,2024-10,2024,4,Friday,October
2023-02-01,577,2,Product_49,Home & Garden,2,8.79,Asia,17.58,2023-02,2023,1,Wednesday,February
2024-08-14,751,47,Product_24,Sports,3,23.94,Asia,71.82000000000001,2024-08,2024,3,Wednesday,August
2024-06-19,902,48,Product_11,Sports,10,22.05,South America,220.5,2024-06,2024,2,Wednesday,June
2023-06-29,944,20,Product_17,Sports,3,28.34,Europe,85.02,2023-06,2023,2,Thursday,June
2024-04-02,914,13,Product_22,Toys,1,42.97,South America,42.97,2024-04,2024,2,Tuesday,April
2023-10-30,927,8,Product_13,Clothing,2,51.96,North America,103.92,2023-10,2023,4,Monday,October
2024-02-23,803,35,Product_11,Sports,4,21.89,Oceania,87.56,2024-02,2024,1,Friday,February
2023-08-24,833,26,Product_36,Clothing,1,199.54,Asia,199.54,2023-08,2023,3,Thursday,August
2024-03-04,674,6,Product_35,Sports,1,2.02,Africa,2.02,2024-03,2024,1,Monday,March
2024-09-09,446,45,Product_44,Home & Garden,2,15.1,Asia,30.2,2024-09,2024,3,Monday,September
2024-01-02,760,27,Product_11,Sports,1,14.12,North America,14.12,2024-01,2024,1,Tuesday,January
2024-03-04,833,25,Product_50,Sports,1,116.64,South America,116.64,2024-03,2024,1,Monday,March
2023-06-01,641,40,Product_49,Clothing,3,29.53,North America,88.59,2023-06,2023,2,Thursday,June
2024-06-29,148,19,Product_48,Beauty,3,49.93,North America,149.79,2024-06,2024,2,Saturday,June
2023-05-05,479,27,Product_26,Beauty,1,85.34,South America,85.34,2023-05,2023,2,Friday,May
2023-04-15,232,36,Product_3,Electronics,2,58.94,Europe,117.88,2023-04,2023,2,Saturday,April
2024-01-10,801,3,Product_26,Books,2,100.68,Europe,201.36,2024-01,2024,1,Wednesday,January
2023-06-10,28,31,Product_3,Sports,1,48.21,Europe,48.21,2023-06,2023,2,Saturday,June
2023-09-28,394,43,Product_22,Home & Garden,4,63.27,Europe,253.08,2023-09,2023,3,Thursday,September
2024-04-06,371,25,Product_48,Sports,3,11.41,Asia,34.230000000000004,2024-04,2024,2,Saturday,April
2023-02-09,977,12,Product_41,Toys,1,104.47,South America,104.47,2023-02,2023,1,Thursday,February
2024-08-04,635,16,Product_3,Electronics,2,23.59,Africa,47.18,2024-08,2024,3,Sunday,August
2024-02-14,52,32,Product_15,Books,2,20.54,Asia,41.08,2024-02,2024,1,Wednesday,February
2023-06-06,699,35,Product_41,Toys,1,31.41,Asia,31.41,2023-06,2023,2,Tuesday,June
2023-08-05,116,8,Product_15,Toys,3,42.04,Africa,126.12,2023-08,2023,3,Saturday,August
2024-05-02,734,41,Product_48,Books,1,50.95,Asia,50.95,2024-05,2024,2,Thursday,May
2023-04-24,750,39,Product_3,Beauty,1,80.8,South America,80.8,2023-04,2023,2,Monday,April
2023-12-10,499,32,Product_47,Sports,1,5.93,North America,5.93,2023-12,2023,4,Sunday,December
2024-11-03,984,38,Product_49,Home & Garden,4,11.99,North America,47.96,2024-11,2024,4,Sunday,November
2024-09-18,600,28,Product_47,Beauty,2,57.71,Oceania,115.42,2024-09,2024,3,Wednesday,September
2024-04-23,21,23,Product_17,Toys,1,28.12,Asia,28.12,2024-04,2024,2,Tuesday,April
2024-07-30,131,18,Product_15,Books,3,71.1,South America,213.29999999999998,2024-07,2024,3,Tuesday,July
2023-10-17,224,49,Product_24,Electronics,3,18.01,South America,54.03,2023-10,2023,4,Tuesday,October
2024-05-12,84,16,Product_16,Clothing,2,25.92,Oceania,51.84,2024-05,2024,2,Sunday,May
2023-03-15,479,26,Product_15,Books,1,84.27,Oceania,84.27,2023-03,2023,1,Wednesday,March
2024-02-04,666,4,Product_10,Electronics,1,28.81,Europe,28.81,2024-02,2024,1,Sunday,February
2024-11-05,123,22,Product_7,Books,3,66.09,South America,198.27,2024-11,2024,4,Tuesday,November
2024-07-28,349,47,Product_4,Beauty,1,95.97,Europe,95.97,2024-07,2024,3,Sunday,July
2024-11-24,484,44,Product_47,Clothing,3,18.77,North America,56.31,2024-11,2024,4,Sunday,November
2024-04-16,904,43,Product_33,Home & Garden,1,142.69,Europe,142.69,2024-04,2024,2,Tuesday,April
2024-08-28,788,31,Product_24,Books,6,49.78459523809524,Africa,298.70757142857144,2024-08,2024,3,Wednesday,August
2024-01-08,652,12,Product_10,Beauty,2,54.84,South America,109.68,2024-01,2024,1,Monday,January
2023-12-12,472,15,Product_40,Home & Garden,4,22.64,Oceania,90.56,2023-12,2023,4,Tuesday,December
2024-02-06,407,18,Product_37,Clothing,2,119.06,Africa,238.12,2024-02,2024,1,Tuesday,February
2024-05-14,988,7,Product_33,Beauty,5,6.99,Asia,34.95,2024-05,2024,2,Tuesday,May
2023-06-19,295,44,Product_15,Clothing,2,134.39,Asia,268.78,2023-06,2023,2,Monday,June
2024-03-19,168,33,Product_39,Books,2,10.24,Africa,20.48,2024-03,2024,1,Tuesday,March
2023-12-09,936,21,Product_39,Beauty,3,69.59,North America,208.77,2023-12,2023,4,Saturday,December
2023-04-20,438,45,Product_40,Home & Garden,1,18.57,Africa,18.57,2023-04,2023,2,Thursday,April
2023-09-02,120,10,Product_3,Home & Garden,1,12.19,Asia,12.19,2023-09,2023,3,Saturday,September
2023-07-08,834,16,Product_32,Beauty,3,23.69,Africa,71.07000000000001,2023-07,2023,3,Saturday,July
2023-08-31,114,5,Product_24,Beauty,2,26.65,North America,53.3,2023-08,2023,3,Thursday,August
2023-06-15,240,50,Product_20,Beauty,2,26.13,North America,52.26,2023-06,2023,2,Thursday,June
2024-11-03,644,1,Product_9,Sports,4,44.6,Oceania,178.4,2024-11,2024,4,Sunday,November
2024-02-07,930,49,Product_17,Home & Garden,1,7.86,Africa,7.86,2024-02,2024,1,Wednesday,February
2024-04-27,60,28,Product_13,Home & Garden,2,15.38,Asia,30.76,2024-04,2024,2,Saturday,April
2023-07-02,646,1,Product_40,Electronics,6,32.97,Europe,197.82,2023-07,2023,3,Sunday,July
2024-08-11,865,10,Product_35,Electronics,1,34.28,Europe,34.28,2024-08,2024,3,Sunday,August
2023-05-26,536,14,Product_38,Electronics,1,57.68,Africa,57.68,2023-05,2023,2,Friday,May
2023-03-18,482,22,Product_20,Home & Garden,3,22.74,Oceania,68.22,2023-03,2023,1,Saturday,March
2023-05-11,507,45,Product_2,Electronics,2,142.8,North America,285.6,2023-05,2023,2,Thursday,May
2024-05-31,294,33,Product_4,Toys,1,34.65,Africa,34.65,2024-05,2024,2,Friday,May
2024-04-22,632,47,Product_12,Books,2,40.28,South America,80.56,2024-04,2024,2,Monday,April
2024-04-16,627,49,Product_14,Clothing,2,68.17,Asia,136.34,2024-04,2024,2,Tuesday,April
2024-11-10,906,32,Product_9,Electronics,6,27.37,North America,164.22,2024-11,2024,4,Sunday,November
2024-04-17,472,10,Product_5,Sports,1,8.59,Oceania,8.59,2024-04,2024,2,Wednesday,April
2024-07-06,624,44,Product_37,Electronics,1,69.59,South America,69.59,2024-07,2024,3,Saturday,July
2023-10-21,579,10,Product_32,Home & Garden,3,67.59,Europe,202.77,2023-10,2023,4,Saturday,October
2024-01-21,54,4,Product_30,Home & Garden,3,40.47,Africa,121.41,2024-01,2024,1,Sunday,January
2023-04-04,169,42,Product_32,Beauty,1,49.11,Europe,49.11,2023-04,2023,2,Tuesday,April
2024-10-22,606,27,Product_14,Sports,1,122.91,Oceania,122.91,2024-10,2024,4,Tuesday,October
2024-03-16,16,11,Product_31,Home & Garden,4,13.56,Oceania,54.24,2024-03,2024,1,Saturday,March
2024-12-09,999,38,Product_21,Books,1,11.14,South America,11.14,2024-12,2024,4,Monday,December
2023-06-02,51,15,Product_42,Sports,2,92.6,North America,185.2,2023-06,2023,2,Friday,June
2023-04-16,285,28,Product_35,Sports,3,56.74,South America,170.22,2023-04,2023,2,Sunday,April
2024-04-20,964,48,Product_12,Books,1,74.81,South America,74.81,2024-04,2024,2,Saturday,April
2024-07-13,387,12,Product_34,Electronics,2,11.89,South America,23.78,2024-07,2024,3,Saturday,July
2024-10-06,346,9,Product_21,Books,5,13.14,North America,65.7,2024-10,2024,4,Sunday,October
2024-01-20,887,9,Product_42,Beauty,3,68.96,Europe,206.88,2024-01,2024,1,Saturday,January
2023-01-18,837,26,Product_4,Electronics,2,61.05,Europe,122.1,2023-01,2023,1,Wednesday,January
2023-03-18,120,42,Product_16,Clothing,2,59.89,Europe,119.78,2023-03,2023,1,Saturday,March
