Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion
2023-02-09,977,12,Product_41,Toys,1,104.47,South America
2024-08-04,635,16,Product_3,Electronics,2,23.59,Africa
2024-02-14,52,32,Product_15,Books,2,20.54,Asia
2023-06-06,699,35,Product_41,Toys,1,31.41,Asia
2023-08-05,116,8,Product_15,Toys,3,42.04,Africa
2024-05-02,734,41,Product_48,Books,1,50.95,Asia
2023-08-15,129,6,Product_2,Clothing,4,94.72,Asia
2023-04-24,750,39,Product_3,Beauty,1,80.8,South America
2023-12-10,499,32,Product_47,Sports,1,5.93,North America
2024-11-03,984,38,Product_49,Home & Garden,4,11.99,North America
2024-09-18,600,28,Product_47,Beauty,2,57.71,Oceania
2024-04-23,21,23,Product_17,Toys,1,28.12,Asia
2024-07-30,131,18,Product_15,Books,3,71.1,South America
2023-05-29,663,6,Product_8,Toys,3,175.48,Europe
2023-10-17,224,49,Product_24,Electronics,3,18.01,South America
2024-05-12,84,16,Product_16,Clothing,2,25.92,Oceania
2023-03-15,479,26,Product_15,Books,1,84.27,Oceania
2024-02-04,666,4,Product_10,Electronics,1,28.81,Europe
2024-11-05,123,22,Product_7,Books,3,66.09,South America
2024-07-28,349,47,Product_4,Beauty,1,95.97,Europe
2024-11-24,484,44,Product_47,Clothing,3,18.77,North America
2024-04-16,904,43,Product_33,Home & Garden,1,142.69,Europe
2024-08-28,788,31,Product_24,Books,6,,Africa
2024-01-08,652,12,Product_10,Beauty,2,54.84,South America
2023-12-12,472,15,Product_40,Home & Garden,4,22.64,Oceania
2024-02-06,407,18,Product_37,Clothing,2,119.06,Africa
2024-05-14,988,7,Product_33,Beauty,5,6.99,Asia
2023-06-19,295,44,Product_15,Clothing,2,134.39,Asia
2024-03-19,168,33,Product_39,Books,2,10.24,Africa
2023-12-09,936,21,Product_39,Beauty,3,69.59,North America
2023-04-20,438,45,Product_40,Home & Garden,1,18.57,Africa
2023-09-02,120,10,Product_3,Home & Garden,1,12.19,Asia
2023-07-08,834,16,Product_32,Beauty,3,23.69,Africa
2023-08-31,114,5,Product_24,Beauty,2,26.65,North America
2023-06-15,240,50,Product_20,Beauty,2,26.13,North America
2024-11-03,644,1,Product_9,Sports,4,44.6,Oceania
2024-02-07,930,49,Product_17,Home & Garden,1,7.86,Africa
2024-04-27,60,28,Product_13,Home & Garden,2,15.38,Asia
2023-07-02,646,1,Product_40,Electronics,6,32.97,Europe
2024-08-11,865,10,Product_35,Electronics,1,34.28,Europe
2023-05-26,536,14,Product_38,Electronics,1,57.68,Africa
2023-10-25,689,24,Product_28,Toys,6,88.73,Asia
2023-03-18,482,22,Product_20,Home & Garden,3,22.74,Oceania
2023-05-11,507,45,Product_2,Electronics,2,142.8,North America
2024-08-14,555,18,Product_39,Toys,3,133.66,Europe
2024-05-31,294,33,Product_4,Toys,1,34.65,Africa
2024-04-22,632,47,Product_12,Books,2,40.28,South America
2024-04-16,627,49,Product_14,Clothing,2,68.17,Asia
2024-11-10,906,32,Product_9,Electronics,6,27.37,North America
2024-04-17,472,10,Product_5,Sports,1,8.59,Oceania
2024-07-06,624,44,Product_37,Electronics,1,69.59,South America
2023-10-21,579,10,Product_32,Home & Garden,3,67.59,Europe
2024-01-21,54,4,Product_30,Home & Garden,3,40.47,Africa
2023-04-04,169,42,Product_32,Beauty,1,49.11,Europe
2024-10-22,606,27,Product_14,Sports,1,122.91,Oceania
2024-03-16,16,11,Product_31,Home & Garden,4,13.56,Oceania
2024-12-09,999,38,Product_21,Books,1,11.14,South America
2023-06-02,51,15,Product_42,Sports,2,92.6,North America
2023-04-16,285,28,Product_35,Sports,3,56.74,South America
2024-04-20,964,48,Product_12,Books,1,74.81,South America
2024-07-13,387,12,Product_34,Electronics,2,11.89,South America
2024-10-06,346,9,Product_21,Books,5,13.14,North America
2024-01-20,887,9,Product_42,Beauty,3,68.96,Europe
2023-01-18,837,26,Product_4,Electronics,2,61.05,Europe
2023-03-18,120,42,Product_16,Clothing,2,59.89,Europe
2023-12-26,263,33,Product_29,Beauty,6,82.89,Asia
2024-01-28,500,49,Product_26,Toys,2,57.29,Asia
2024-07-29,411,48,Product_30,Sports,1,14.17,Asia
2023-06-11,37,16,Product_36,Books,1,25.43,North America
2024-02-19,177,48,Product_30,Home & Garden,5,54.66,Europe
2024-07-30,115,44,Product_1,Clothing,1,,Africa
2023-02-10,55,32,Product_48,Electronics,1,73.26,South America
2024-06-10,209,9,Product_14,Sports,1,69.71,North America
2023-05-04,48,5,Product_10,Sports,4,38.68,Europe
2023-04-13,429,6,Product_27,Sports,2,41.88,North America
2023-07-09,118,28,Product_49,Home & Garden,1,69.94,South America
2024-07-22,85,38,Product_41,Sports,1,141.65,North America
2024-08-06,255,26,Product_38,Books,2,37.62,Oceania
2024-12-03,138,15,Product_31,Toys,1,42.08,South America
2023-01-23,428,1,Product_42,Clothing,3,4.4,North America
2024-12-29,830,41,Product_39,Home & Garden,4,99.83,South America
2024-04-04,291,18,Product_23,Home & Garden,1,30.84,North America
2024-10-06,444,5,Product_23,Home & Garden,1,21.72,Africa
2023-06-06,960,1,Product_1,Toys,1,65.3,Europe
2023-04-06,616,18,Product_8,Sports,1,64.77,Asia
2023-10-09,57,14,Product_15,Books,2,65.75,North America
2024-03-01,500,42,Product_45,Electronics,1,26.1,Europe
2023-09-29,298,2,Product_27,Sports,2,54.95,Europe
2024-10-27,983,28,Product_47,Books,1,6.84,Oceania
2024-03-16,833,22,Product_38,Sports,4,42.12,Oceania
2024-05-23,250,8,Product_43,Toys,2,128.78,Europe
2024-11-23,882,48,Product_10,Home & Garden,1,19.57,Oceania
2023-07-05,305,3,Product_1,Clothing,3,42.6,South America
2024-04-29,993,12,Product_2,Beauty,2,14.54,Europe
2023-01-13,415,40,Product_1,Beauty,3,139.5,North America
2024-05-05,472,38,Product_17,Electronics,3,14.27,Oceania
2023-08-15,219,13,Product_6,Books,2,55.23,Oceania
2024-05-15,792,12,Product_9,Electronics,2,42.83,South America
2024-01-27,919,7,Product_43,Toys,2,144.01,Asia
2024-06-14,394,35,Product_10,Home & Garden,4,7.36,North America
2024-12-10,816,41,Product_21,Electronics,1,40.42,Asia
2023-09-30,956,32,Product_18,Electronics,2,30.39,South America
2024-07-25,829,42,Product_49,Electronics,4,49.65,North America
2024-08-11,116,47,Product_18,Books,3,41.57,Asia
2024-07-22,500,1,Product_37,Clothing,3,23.3,South America
2024-12-04,62,28,Product_5,Books,7,77.35,Oceania
2024-11-13,364,5,Product_14,Toys,1,75.86,Oceania
2024-11-12,564,2,Product_1,Electronics,3,29.99,North America
2024-03-17,844,12,Product_33,Beauty,2,31.88,South America
2024-11-15,126,41,Product_19,Toys,1,23.42,Africa
2023-04-13,396,20,Product_36,Electronics,3,85.04,Oceania
2024-04-08,391,47,Product_39,Beauty,1,12.64,Oceania
2024-11-27,236,42,Product_34,Beauty,1,28.76,Oceania
2023-11-21,217,45,Product_2,Books,3,46.84,Asia
2024-10-27,982,14,Product_36,Beauty,6,66.1,Asia
2024-04-24,579,27,Product_16,Sports,1,17.99,North America
2024-02-24,211,42,Product_25,Toys,3,41.69,Europe
2023-12-20,496,24,Product_40,Beauty,3,42.92,Asia
2024-03-14,657,45,Product_1,Electronics,6,39.31,North America
2024-10-26,775,21,Product_26,Clothing,1,27.81,Africa
2024-04-23,18,11,Product_32,Sports,6,22.9,Asia
2024-11-28,735,7,Product_39,Books,1,23.45,Asia
2024-01-08,486,13,Product_44,Books,6,45.96,Europe
2024-01-03,980,43,Product_3,Books,2,17.98,Africa
2023-01-21,143,42,Product_11,Clothing,1,64.68,Europe
2023-01-26,809,16,Product_41,Home & Garden,2,47.56,South America
2023-10-23,144,12,Product_35,Clothing,2,48.46,Asia
2024-03-30,949,8,Product_27,Electronics,3,47.59,Europe
2024-06-02,615,21,Product_15,Beauty,2,9.38,Africa
2024-05-01,20,8,Product_6,Books,1,43.56,Asia
2023-06-30,144,38,Product_41,Home & Garden,1,15.92,South America
2023-06-02,846,43,Product_46,Clothing,2,37.65,South America
2023-09-18,510,39,Product_13,Books,2,157.98,Oceania
2023-02-18,58,18,Product_36,Electronics,1,45.95,North America
2024-05-28,160,12,Product_39,Books,3,37.3,Africa
2023-10-18,772,10,Product_20,Books,2,164.14,Africa
2023-11-11,664,25,Product_30,Electronics,1,96.18,Europe
2024-02-19,973,42,Product_50,Beauty,1,29.85,North America
2023-04-15,523,12,Product_21,Sports,1,97.46,Africa
2024-01-24,236,7,Product_14,Electronics,2,168.86,Europe
2023-01-08,929,45,Product_15,Toys,3,58.51,Africa
2023-06-28,151,46,Product_36,Home & Garden,2,39.85,Africa
2024-04-27,669,33,Product_36,Toys,2,44.74,Europe
2024-02-28,228,1,Product_16,Beauty,2,84.93,Europe
2024-03-20,139,10,Product_34,Books,2,35.34,South America
2023-09-16,429,46,Product_30,Books,1,16.79,Africa
2024-02-29,75,11,Product_24,Sports,1,50.58,Asia
2024-02-10,23,24,Product_10,Books,2,53.02,South America
2024-03-07,358,21,Product_47,Electronics,1,103.35,Europe
2024-05-04,83,34,Product_15,Home & Garden,3,45.7,Asia
2024-11-13,302,16,Product_28,Electronics,4,22.1,Europe
2024-03-22,563,27,Product_18,Sports,4,4.26,South America
2023-10-08,891,33,Product_33,Toys,1,100.67,Oceania
2024-07-08,870,27,Product_16,Books,3,24.53,Europe
2023-05-04,398,31,Product_28,Sports,3,104.27,Asia
2023-12-08,258,24,Product_8,Sports,1,58.62,North America
2024-06-27,784,31,Product_5,Books,4,87.67,North America
2023-04-06,538,15,Product_32,Sports,2,50.49,South America
2024-12-19,989,11,Product_27,Beauty,6,83.51,North America
2023-09-15,290,30,Product_18,Toys,3,8.69,Asia
2023-12-13,404,7,Product_26,Toys,4,20.18,North America
2023-10-30,733,25,Product_32,Clothing,2,91.86,Africa
2023-06-09,872,34,Product_39,Toys,1,19.3,Oceania
2023-11-09,801,49,Product_28,Home & Garden,1,16.23,Oceania
2023-01-08,390,41,Product_47,Electronics,4,66.6,Asia
2023-07-14,786,25,Product_20,Toys,1,59.51,South America
2023-10-13,51,33,Product_50,Beauty,3,29.88,Oceania
2023-06-26,7,48,Product_46,Home & Garden,1,,Asia
2023-03-04,672,21,Product_21,Toys,1,122.99,South America
2024-02-07,801,24,Product_6,Clothing,3,77.26,North America
2024-02-02,755,41,Product_26,Beauty,2,68.0,Oceania
2023-05-30,135,31,Product_17,Clothing,2,27.96,Africa
2024-04-19,955,46,Product_11,Electronics,1,25.78,South America
2024-12-01,251,38,Product_39,Sports,1,29.58,Asia
2023-06-19,251,28,Product_7,Clothing,1,30.82,North America
2023-09-11,783,6,Product_44,Electronics,1,43.83,South America
2024-12-07,39,30,Product_3,Clothing,6,59.61,Oceania
2023-06-25,806,39,Product_41,Books,1,11.87,Europe
2024-01-19,241,27,Product_22,Beauty,1,52.02,Oceania
2024-08-06,94,8,Product_37,Sports,2,79.36,Oceania
2023-06-21,699,8,Product_24,Sports,5,27.88,Asia
2023-02-05,864,21,Product_45,Books,1,11.5,Oceania
2023-10-05,625,13,Product_12,Home & Garden,1,52.39,Oceania
2024-09-23,960,23,Product_40,Toys,2,8.02,Europe
2024-04-01,584,14,Product_1,Clothing,1,8.04,Africa
2024-05-22,114,22,Product_24,Books,1,31.27,Asia
2024-08-25,108,42,Product_34,Electronics,3,48.15,Africa
2024-09-17,162,26,Product_43,Toys,3,,South America
2024-04-06,254,5,Product_22,Beauty,1,67.52,North America
2024-01-31,369,38,Product_9,Electronics,2,22.88,Asia
2024-09-08,126,50,Product_15,Clothing,2,26.71,Europe
2023-07-06,387,8,Product_40,Beauty,3,91.25,Asia
2024-11-27,19,44,Product_2,Electronics,1,70.18,Oceania
2023-10-23,812,47,Product_20,Home & Garden,5,37.75,North America
2024-03-09,327,16,Product_37,Clothing,1,16.78,North America
2023-04-20,637,24,Product_46,Sports,3,87.72,Africa
2023-04-13,278,15,Product_10,Beauty,1,96.9,Asia
2024-12-23,731,16,Product_19,Sports,3,22.98,North America
2023-08-28,236,45,Product_7,Sports,1,32.84,Africa
2023-12-13,320,28,Product_9,Electronics,6,34.57,North America
2024-07-31,575,46,Product_43,Electronics,2,20.87,South America
2024-04-10,584,50,Product_7,Home & Garden,3,144.78,Oceania
2023-02-04,298,13,Product_28,Home & Garden,3,83.72,North America
2024-05-12,208,27,Product_1,Books,2,49.7,Africa
2024-09-25,171,45,Product_33,Home & Garden,1,98.81,Europe
2023-01-17,774,30,Product_22,Sports,2,58.95,Oceania
2024-08-01,856,27,Product_37,Beauty,1,123.89,North America
2023-02-28,210,40,Product_27,Toys,4,52.47,Asia
2023-10-24,288,37,Product_22,Beauty,2,13.65,Europe
2024-03-15,86,14,Product_14,Beauty,2,29.05,Oceania
2023-03-15,223,17,Product_43,Toys,2,59.07,Asia
2024-01-14,187,47,Product_2,Electronics,2,44.89,Europe
2023-05-20,471,12,Product_16,Toys,2,45.85,North America
2024-09-19,769,1,Product_45,Toys,3,101.21,South America
2024-06-24,814,2,Product_46,Books,2,25.58,Asia
2024-11-01,863,44,Product_48,Beauty,4,131.34,North America
2023-10-26,107,20,Product_46,Electronics,1,100.47,South America
2023-10-29,335,21,Product_36,Home & Garden,3,23.29,Asia
2024-04-17,978,35,Product_26,Home & Garden,2,55.73,South America
2023-03-08,881,16,Product_50,Beauty,1,,Oceania
2024-11-22,626,4,Product_4,Electronics,1,31.21,North America
2024-12-11,981,10,Product_18,Sports,1,32.9,Oceania
2024-05-09,527,25,Product_19,Home & Garden,1,35.2,Asia
2023-10-15,718,13,Product_41,Sports,2,66.25,Europe
2023-01-08,11,20,Product_44,Books,1,25.56,Africa
2024-12-14,324,12,Product_15,Clothing,4,126.06,Europe
2023-02-23,182,30,Product_4,Sports,2,114.95,Europe
2024-10-11,139,45,Product_49,Books,2,43.94,Oceania
2023-05-09,818,14,Product_47,Home & Garden,1,69.03,Europe
2023-10-12,438,41,Product_27,Clothing,4,44.38,Asia
2024-12-31,501,30,Product_45,Home & Garden,3,37.65,North America
2024-07-03,855,6,Product_45,Books,3,45.47,North America
2023-07-23,943,33,Product_39,Electronics,2,56.12,South America
2023-07-09,291,16,Product_8,Sports,4,,Europe
2023-03-27,895,47,Product_30,Books,1,40.7,Asia
2023-05-15,986,21,Product_18,Clothing,3,51.25,South America
2024-06-26,681,3,Product_8,Clothing,1,92.27,Asia
2024-07-03,721,31,Product_2,Sports,2,81.43,Europe
2024-05-21,99,24,Product_24,Toys,3,11.12,North America
2023-12-02,969,49,Product_32,Clothing,1,50.77,Oceania
2024-07-31,304,1,Product_40,Toys,1,49.48,Africa
2024-07-06,707,5,Product_34,Toys,2,49.76,Africa
2024-07-10,480,46,Product_18,Home & Garden,3,10.52,Europe
2023-02-13,638,6,Product_3,Toys,1,66.18,North America
2024-05-02,137,35,Product_9,Home & Garden,4,58.76,Asia
2023-03-06,585,1,Product_23,Sports,2,48.74,North America
2024-05-03,648,15,Product_7,Sports,4,101.53,Africa
2024-09-28,565,16,Product_8,Beauty,2,44.07,Europe
2023-12-28,610,13,Product_3,Sports,6,4.58,North America
2023-11-14,541,23,Product_46,Books,1,122.79,Oceania
2024-01-14,8,22,Product_13,Beauty,1,79.07,South America
2023-10-08,633,26,Product_12,Books,3,63.82,Africa
2024-07-17,960,41,Product_18,Books,2,26.86,South America
2024-10-14,353,5,Product_19,Toys,1,9.45,North America
2023-08-23,836,18,Product_7,Books,2,8.68,Africa
2024-05-23,826,24,Product_32,Books,2,58.66,Oceania
2023-12-11,212,10,Product_39,Beauty,1,12.2,South America
2024-10-17,847,26,Product_11,Books,2,70.25,Africa
2023-01-01,39,5,Product_43,Sports,1,89.92,South America
2024-04-21,53,36,Product_20,Sports,2,102.9,North America
2023-11-03,394,38,Product_40,Books,4,20.14,Oceania
2024-01-30,490,41,Product_24,Electronics,1,32.65,Europe
2024-12-18,277,23,Product_22,Home & Garden,1,129.25,Africa
2024-03-11,757,3,Product_24,Electronics,2,47.56,Asia
2024-09-05,573,18,Product_44,Clothing,1,15.92,Africa
2024-09-01,524,30,Product_11,Electronics,1,94.52,South America
2024-03-22,26,27,Product_33,Toys,2,64.49,Oceania
2023-11-11,828,3,Product_42,Toys,3,17.21,Oceania
2024-08-25,525,42,Product_12,Clothing,3,66.46,North America
2023-08-08,234,19,Product_32,Clothing,2,169.16,North America
2024-12-21,432,48,Product_23,Clothing,1,80.28,Africa
2023-11-23,524,22,Product_17,Sports,4,30.03,South America
2024-04-19,785,34,Product_46,Books,2,120.24,Asia
2023-08-01,281,5,Product_1,Beauty,4,42.23,Africa
2024-03-16,850,36,Product_42,Electronics,1,26.55,Europe
2024-01-26,385,9,Product_42,Clothing,2,32.45,Asia
2023-05-04,598,40,Product_14,Sports,1,34.49,North America
2024-05-22,45,41,Product_41,Books,1,59.13,Asia
2024-05-22,599,49,Product_8,Electronics,1,30.99,Europe
2023-04-30,188,43,Product_41,Electronics,1,30.5,Oceania
2023-09-07,915,20,Product_38,Toys,4,5.61,South America
2024-08-16,648,31,Product_36,Sports,2,167.63,Africa
2024-12-14,677,47,Product_44,Toys,4,55.83,South America
2023-07-14,894,36,Product_40,Electronics,3,5.92,North America
2024-03-10,227,43,Product_40,Home & Garden,3,64.17,South America
2024-11-01,302,30,Product_40,Toys,3,43.21,North America
2023-04-12,37,28,Product_35,Clothing,1,58.39,South America
2024-05-14,720,32,Product_18,Beauty,1,11.46,Asia
2024-12-04,558,42,Product_24,Beauty,1,51.41,Africa
2023-07-27,680,20,Product_17,Electronics,4,20.46,Africa
2023-05-02,485,32,Product_41,Electronics,3,15.98,Europe
2023-02-22,889,1,Product_20,Sports,1,36.53,Oceania
2023-09-09,445,25,Product_32,Toys,2,77.31,Oceania
2024-09-18,633,49,Product_33,Books,1,40.42,Oceania
2023-12-09,102,29,Product_16,Electronics,6,11.94,Africa
2023-02-02,356,38,Product_50,Beauty,4,58.61,North America
2024-09-01,321,19,Product_3,Electronics,2,52.12,Asia
2023-02-25,428,44,Product_11,Sports,2,72.66,Europe
2023-01-02,525,3,Product_39,Home & Garden,2,15.3,South America
2023-04-28,40,11,Product_50,Clothing,5,104.03,South America
2023-09-30,591,43,Product_12,Home & Garden,4,17.59,Africa
2024-08-15,226,22,Product_30,Books,2,45.53,Europe
2024-11-28,8,47,Product_25,Toys,1,58.78,Africa
2024-08-10,11,35,Product_44,Electronics,2,2.03,Oceania
2023-07-27,613,6,Product_12,Electronics,1,60.51,Europe
2024-12-03,613,27,Product_5,Beauty,1,86.68,Africa
2024-04-23,267,1,Product_47,Electronics,1,45.44,Asia
2023-04-17,666,34,Product_2,Toys,1,54.99,North America
2023-10-18,614,39,Product_10,Books,5,46.27,Asia
2023-09-07,4,24,Product_13,Sports,4,11.1,Asia
2024-08-21,964,5,Product_38,Sports,3,41.32,North America
2024-01-21,846,48,Product_32,Toys,1,68.07,Europe
2023-12-09,909,37,Product_40,Home & Garden,3,20.82,Africa
2023-04-23,784,24,Product_16,Beauty,7,111.55,North America
2024-09-01,716,19,Product_17,Toys,1,39.05,North America
2024-12-30,857,50,Product_13,Toys,1,79.23,North America
2024-03-13,129,11,Product_22,Home & Garden,1,180.06,Asia
2023-01-27,491,33,Product_18,Beauty,1,10.26,Oceania
2024-10-12,267,26,Product_27,Books,1,12.21,Asia
2024-04-26,794,1,Product_45,Toys,3,67.32,South America
2024-11-21,841,50,Product_32,Home & Garden,1,183.21,Asia
2024-04-02,511,18,Product_15,Beauty,2,14.98,South America
2024-06-22,52,5,Product_11,Beauty,2,28.86,Europe
2023-09-15,13,46,Product_13,Toys,2,30.82,Asia
2024-08-04,552,45,Product_3,Books,3,59.78,Europe
2024-07-25,283,27,Product_25,Clothing,2,40.95,Africa
2024-12-30,674,39,Product_36,Toys,9,73.3,Asia
2023-08-11,915,22,Product_41,Electronics,3,23.88,Asia
2023-11-24,244,36,Product_36,Books,4,12.34,Europe
2024-08-22,52,36,Product_32,Sports,4,80.98,Europe
2023-04-21,701,41,Product_21,Sports,1,25.18,Oceania
2024-08-21,107,45,Product_17,Beauty,1,65.56,Asia
2023-09-15,684,20,Product_45,Beauty,1,17.72,North America
2024-07-21,386,12,Product_50,Clothing,1,19.29,Oceania
2023-11-11,875,26,Product_32,Books,3,28.4,Africa
2023-05-02,176,13,Product_28,Beauty,1,53.34,North America
2024-07-05,22,35,Product_38,Sports,1,14.52,Africa
2023-12-01,919,15,Product_8,Electronics,1,31.57,Africa
2024-06-09,469,22,Product_33,Beauty,1,58.55,Africa
2023-09-25,6,32,Product_24,Toys,2,42.73,Oceania
2023-10-06,598,20,Product_45,Home & Garden,2,60.92,Oceania
2023-10-30,790,39,Product_16,Books,3,58.47,Europe
2024-10-06,849,6,Product_3,Toys,3,45.83,South America
2024-02-10,173,19,Product_18,Clothing,3,9.59,North America
2024-05-31,708,26,Product_35,Toys,2,20.9,Asia
2023-05-09,633,18,Product_6,Books,1,21.59,Oceania
2024-12-08,621,12,Product_15,Books,1,48.47,Oceania
2024-08-15,727,50,Product_7,Electronics,1,,Africa
2024-07-19,294,47,Product_18,Beauty,1,76.72,South America
2024-02-19,47,36,Product_19,Sports,2,84.42,Europe
2024-08-31,176,21,Product_13,Electronics,1,36.1,Europe
2024-04-17,448,31,Product_28,Home & Garden,1,45.21,South America
2024-01-06,435,2,Product_9,Clothing,2,36.72,Oceania
2023-09-14,49,32,Product_37,Beauty,1,56.89,Europe
2024-09-20,981,49,Product_39,Home & Garden,2,28.84,Oceania
2023-03-16,221,28,Product_19,Clothing,1,34.77,Oceania
2023-12-21,581,41,Product_25,Home & Garden,1,13.84,Africa
2023-08-10,103,8,Product_3,Home & Garden,2,12.6,South America
2024-01-25,593,30,Product_16,Electronics,2,18.34,North America
2024-06-22,515,28,Product_34,Sports,3,9.0,Oceania
2024-05-03,536,26,Product_11,Home & Garden,1,35.82,North America
2024-10-01,254,6,Product_21,Home & Garden,2,12.65,North America
2024-09-01,51,22,Product_16,Sports,1,180.34,Africa
2024-08-30,377,19,Product_24,Home & Garden,3,27.16,Africa
2024-10-16,868,10,Product_20,Beauty,1,67.61,Europe
2023-06-05,365,11,Product_34,Books,2,2.05,Europe
2024-12-12,918,21,Product_20,Sports,3,36.81,Africa
2024-04-30,349,10,Product_1,Electronics,1,,Europe
2024-05-06,491,30,Product_48,Toys,5,,North America
2023-01-12,975,15,Product_42,Electronics,1,127.99,North America
2023-08-13,981,50,Product_23,Books,1,24.64,Oceania
2024-05-17,324,3,Product_4,Toys,5,121.84,South America
2024-09-09,396,13,Product_9,Home & Garden,2,50.8,Oceania
2023-12-22,500,12,Product_48,Beauty,4,75.0,North America
2023-12-28,476,4,Product_48,Beauty,1,8.76,Europe
2024-03-16,712,4,Product_11,Clothing,1,101.82,Asia
2024-09-13,588,12,Product_9,Toys,5,74.04,Oceania
2024-05-07,816,30,Product_36,Home & Garden,6,117.92,Asia
2023-08-22,440,24,Product_8,Clothing,2,122.88,Africa
2023-10-23,904,7,Product_7,Home & Garden,1,75.16,Africa
2023-05-24,895,44,Product_24,Beauty,1,52.6,Europe
2024-05-22,772,16,Product_17,Books,2,14.34,Africa
2024-05-18,215,8,Product_1,Electronics,1,87.17,Africa
2023-06-07,606,36,Product_21,Electronics,2,46.98,Africa
2024-11-08,120,15,Product_30,Toys,6,101.27,Oceania
2024-02-10,819,5,Product_21,Toys,2,47.49,Africa
2024-02-05,734,36,Product_2,Clothing,2,,Oceania
2023-07-29,60,9,Product_10,Toys,1,93.44,Europe
2024-10-17,463,20,Product_40,Toys,2,21.65,Europe
2023-11-20,207,13,Product_49,Beauty,1,76.43,South America
2024-06-04,5,30,Product_4,Toys,1,43.65,North America
2024-02-16,319,8,Product_36,Books,4,58.7,Europe
2023-02-04,247,26,Product_46,Electronics,5,29.29,South America
2023-04-29,637,25,Product_28,Home & Garden,1,94.51,Asia
2023-03-16,774,27,Product_42,Beauty,1,24.9,Oceania
2024-08-28,729,15,Product_12,Sports,2,9.35,Oceania
2024-11-12,278,40,Product_31,Home & Garden,3,49.99,North America
2024-07-04,68,6,Product_47,Books,2,40.3,Europe
2024-09-19,879,18,Product_33,Beauty,2,113.57,South America
2023-03-31,928,20,Product_6,Books,2,8.19,Europe
2023-08-28,482,28,Product_9,Beauty,1,12.44,Oceania
2023-01-09,235,34,Product_25,Electronics,4,45.92,Europe
2023-02-28,680,24,Product_23,Electronics,2,60.71,Asia
2023-02-22,200,7,Product_13,Home & Garden,2,173.52,Asia
2023-06-12,146,17,Product_20,Electronics,2,15.53,Africa
2023-11-10,992,50,Product_28,Sports,1,39.33,Africa
2024-08-02,894,22,Product_23,Beauty,1,53.64,Oceania
2023-02-11,683,21,Product_2,Sports,4,96.56,North America
2023-10-10,234,1,Product_9,Home & Garden,1,67.21,Oceania
2024-04-08,318,1,Product_15,Home & Garden,2,23.05,Europe
2023-08-26,736,29,Product_5,Home & Garden,3,31.4,Africa
2024-04-30,355,16,Product_41,Beauty,1,8.9,Asia
2023-09-09,69,1,Product_4,Books,3,173.24,Oceania
2024-10-25,286,1,Product_41,Sports,2,14.68,Africa
2024-01-27,302,12,Product_1,Beauty,6,142.73,Africa
2024-05-07,497,30,Product_45,Electronics,1,16.88,South America
2023-02-02,993,12,Product_21,Electronics,1,96.36,North America
2023-10-18,693,43,Product_6,Electronics,1,55.83,Europe
2024-03-17,152,20,Product_27,Toys,1,80.05,Asia
2023-03-15,280,49,Product_37,Electronics,4,24.87,Oceania
2024-03-17,746,37,Product_2,Electronics,1,81.49,Africa
2024-02-27,580,46,Product_27,Clothing,2,2.03,Oceania
2024-08-20,576,21,Product_32,Electronics,3,37.35,Asia
2023-10-01,83,45,Product_38,Toys,3,57.4,Africa
2023-09-20,806,12,Product_28,Beauty,1,29.53,Europe
2024-10-04,181,31,Product_3,Toys,1,26.94,Africa
2024-02-08,605,42,Product_10,Electronics,4,105.44,Africa
2023-02-03,132,7,Product_21,Home & Garden,1,14.75,Asia
2024-01-17,764,8,Product_49,Clothing,2,48.1,Africa
2023-10-27,847,6,Product_41,Books,4,78.09,Africa
2024-06-05,999,44,Product_15,Books,2,8.29,Africa
2024-09-14,855,47,Product_23,Home & Garden,1,28.46,Asia
2024-05-20,345,50,Product_38,Sports,2,61.11,Europe
2023-04-01,671,13,Product_30,Clothing,2,20.63,Europe
2024-07-11,283,42,Product_2,Clothing,1,180.63,North America
2023-02-13,233,18,Product_29,Electronics,2,42.67,Oceania
2024-05-03,336,50,Product_40,Beauty,2,70.45,Europe
2023-11-29,172,19,Product_34,Electronics,1,28.73,North America
2024-01-24,493,39,Product_33,Home & Garden,1,37.03,North America
2024-04-27,360,24,Product_9,Toys,1,84.14,Asia
2024-08-06,4,43,Product_42,Clothing,5,57.86,Africa
2023-04-04,604,4,Product_18,Toys,3,66.27,North America
2024-11-06,956,31,Product_36,Home & Garden,4,48.14,Oceania
2024-11-01,432,29,Product_22,Toys,1,49.07,North America
2024-09-16,130,18,Product_3,Sports,1,16.26,Africa
2023-09-10,614,48,Product_2,Beauty,1,108.33,North America
2023-09-05,91,16,Product_48,Toys,3,82.42,South America
2023-04-27,217,2,Product_2,Clothing,3,24.61,Europe
2023-02-05,301,33,Product_47,Books,1,35.82,North America
2024-11-13,244,12,Product_40,Beauty,4,27.05,South America
2024-04-15,772,3,Product_38,Books,1,14.91,Africa
2023-07-07,193,10,Product_19,Toys,3,70.61,Asia
2024-03-30,210,35,Product_49,Beauty,1,174.02,Oceania
2024-11-02,43,17,Product_28,Clothing,7,66.01,Oceania
2024-02-21,3,29,Product_39,Sports,4,56.02,Asia
2023-05-21,424,32,Product_26,Books,1,29.34,Africa
2023-05-21,655,44,Product_11,Electronics,1,16.94,Oceania
2024-11-23,850,1,Product_3,Clothing,1,30.89,Asia
